2014-08-12,10330317
2014-08-13,10252863
2014-08-14,9952737
2014-08-15,11309767
2014-08-16,11421520
2014-08-17,10464858
2014-08-18,10218159
2014-08-19,10287681
2014-08-20,10221214
2014-08-21,10756132
2014-08-22,10967264
2014-08-23,11586594
2014-08-24,10472767
2014-08-25,10543598
2014-08-26,10582995
2014-08-27,10572047
2014-08-28,11118299
2014-08-29,11993490
2014-08-30,11495481
2014-08-31,9770978
2014-09-01,9306689
2014-09-02,9303872
2014-09-03,9113370
2014-09-04,9876316
2014-09-05,12198777
2014-09-06,12209011
2014-09-07,10319529
2014-09-08,9669260
2014-09-09,9687635
2014-09-10,9863039
2014-09-11,10561977
2014-09-12,12634907
2014-09-13,12251001
2014-09-14,9835968
2014-09-15,9512338
2014-09-16,9665863
2014-09-17,9878117
2014-09-18,10290832
2014-09-19,12559786
2014-09-20,11863580
2014-09-21,9615970
2014-09-22,9635336
2014-09-23,9557266
2014-09-24,9649910
2014-09-25,9601139
2014-09-26,11437317
2014-09-27,11036488
2014-09-28,9356215
2014-09-29,9598856
2014-09-30,9619166
2014-10-01,9786041
2014-10-02,10491305
2014-10-03,11614654
2014-10-04,11304608
2014-10-05,9932484
2014-10-06,9711724
2014-10-07,9319558
2014-10-08,8774035
2014-10-09,10024711
2014-10-10,11793797
2014-10-11,11494549
2014-10-12,9269658
2014-10-13,9132469
2014-10-14,9005968
2014-10-15,9243478
2014-10-16,10295157
2014-10-17,12028374
2014-10-18,11468284
2014-10-19,8991942
2014-10-20,8852707
2014-10-21,8832528
2014-10-22,8799057
2014-10-23,9710462
2014-10-24,11469765
2014-10-25,11236825
2014-10-26,9362707
2014-10-27,9640798
2014-10-28,9738628
2014-10-29,9970996
2014-10-30,10607857
2014-10-31,12304802
2014-11-01,11719328
2014-11-02,10521947
2014-11-03,10361413
